policy_name,episode_index,episode_seed,episode_reward,decision_count,total_requests,successful_requests,request_success_rate,request_batches,sla_violation_batches,sla_violation_rate,average_delay_ms,average_memory_mb,total_cold_start_delay_ms,reconfiguration_count,single_count,cold_count,hot_count,dynamic_count
Fixed-DYNAMIC,8,30007,-2.343287715555556,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,208.91972413793104,1719.7948717948718,3200.0,0.0,0,0,0,13
Fixed-DYNAMIC,9,30008,-2.8400993244444446,13,92.0,92.0,1.0,58.0,5.0,0.08620689655172414,296.40662068965514,1759.179487179487,8000.0,0.0,0,0,0,13
Fixed-DYNAMIC,10,30009,-2.4042375111111114,13,92.0,89.0,0.967391304347826,58.0,3.0,0.05172413793103448,208.996350877193,1719.7948717948718,3200.0,0.0,0,0,0,13
Fixed-DYNAMIC,11,30010,-2.3058232711111115,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,210.0921379310345,1719.7948717948718,3200.0,0.0,0,0,0,13
Fixed-DYNAMIC,12,30011,-2.048977777777778,13,92.0,89.0,0.967391304347826,58.0,1.0,0.017241379310344827,148.33333333333334,1693.5384615384614,0.0,0.0,0,0,0,13
Fixed-DYNAMIC,13,30012,-1.976092711111111,13,92.0,92.0,1.0,58.0,0.0,0.0,152.07668965517243,1693.5384615384614,0.0,0.0,0,0,0,13
Fixed-DYNAMIC,14,30013,-2.343945635555556,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,209.2033103448276,1719.7948717948718,3200.0,0.0,0,0,0,13
Fixed-DYNAMIC,15,30014,-1.9734111111111112,13,92.0,92.0,1.0,58.0,0.0,0.0,150.68965517241378,1693.5384615384614,0.0,0.0,0,0,0,13
Fixed-DYNAMIC,16,30015,-2.716065226666667,13,92.0,92.0,1.0,58.0,4.0,0.06896551724137931,268.5368275862069,1746.051282051282,6400.0,0.0,0,0,0,13
Fixed-DYNAMIC,17,30016,-3.004801617777778,13,92.0,92.0,1.0,58.0,6.0,0.10344827586206896,325.3798620689655,1772.3076923076924,9600.0,0.0,0,0,0,13
Fixed-DYNAMIC,18,30017,-2.952765208888889,13,92.0,92.0,1.0,58.0,5.0,0.08620689655172414,297.7936551724138,1759.179487179487,8000.0,0.0,0,0,0,13
Fixed-DYNAMIC,19,30018,-2.676031822222223,13,92.0,92.0,1.0,58.0,4.0,0.06896551724137931,268.5368275862069,1746.051282051282,6400.0,0.0,0,0,0,13
Fixed-DYNAMIC,20,30019,-2.844417404444445,13,92.0,90.0,0.9782608695652174,58.0,6.0,0.10344827586206896,280.6557142857143,1746.051282051282,6400.0,0.0,0,0,0,13
Fixed-DYNAMIC,21,30020,-3.3453351111111114,13,92.0,88.0,0.9565217391304348,58.0,8.0,0.13793103448275862,306.8613818181818,1759.179487179487,8000.0,0.0,0,0,0,13
Fixed-DYNAMIC,22,30021,-2.5105820977777777,13,92.0,92.0,1.0,58.0,3.0,0.05172413793103448,238.5291034482759,1732.923076923077,4800.0,0.0,0,0,0,13
Fixed-DYNAMIC,23,30022,-3.0227260444444446,13,92.0,91.0,0.9891304347826086,58.0,6.0,0.10344827586206896,300.22863157894744,1759.179487179487,8000.0,0.0,0,0,0,13
Fixed-DYNAMIC,24,30023,-2.798786684444445,13,92.0,92.0,1.0,58.0,5.0,0.08620689655172414,296.4066206896552,1759.179487179487,8000.0,0.0,0,0,0,13
Fixed-DYNAMIC,25,30024,-2.5569685688888892,13,92.0,92.0,1.0,58.0,3.0,0.05172413793103448,241.80137931034483,1732.923076923077,4800.0,0.0,0,0,0,13
Fixed-DYNAMIC,26,30025,-2.303473617777778,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,208.91972413793104,1719.7948717948718,3200.0,0.0,0,0,0,13
Fixed-DYNAMIC,27,30026,-2.633536124444445,13,92.0,92.0,1.0,58.0,4.0,0.06896551724137931,267.1497931034483,1746.051282051282,6400.0,0.0,0,0,0,13
Fixed-DYNAMIC,28,30027,-2.513376337777778,13,92.0,92.0,1.0,58.0,3.0,0.05172413793103448,239.84717241379315,1732.923076923077,4800.0,0.0,0,0,0,13
Fixed-DYNAMIC,29,30028,-2.8816081422222224,13,92.0,92.0,1.0,58.0,5.0,0.08620689655172414,297.2264827586207,1759.179487179487,8000.0,0.0,0,0,0,13
Fixed-DYNAMIC,30,30029,-2.3030350044444448,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,208.63613793103448,1719.7948717948718,3200.0,0.0,0,0,0,13
Fixed-DYNAMIC,31,30030,-2.3851486222222222,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,209.2033103448276,1719.7948717948718,3200.0,0.0,0,0,0,13
Fixed-DYNAMIC,32,30031,-2.4691627911111116,13,92.0,92.0,1.0,58.0,3.0,0.05172413793103448,238.4601379310345,1732.923076923077,4800.0,0.0,0,0,0,13
Fixed-DYNAMIC,33,30032,-2.6356387022222223,13,92.0,91.0,0.9891304347826086,58.0,4.0,0.06896551724137931,242.67691228070174,1732.923076923077,4800.0,0.0,0,0,0,13
Fixed-DYNAMIC,34,30033,-2.658922577777778,13,92.0,88.0,0.9565217391304348,58.0,5.0,0.08620689655172414,239.3097142857143,1732.923076923077,4800.0,0.0,0,0,0,13
Fixed-DYNAMIC,35,30034,-2.5485716800000002,13,92.0,92.0,1.0,58.0,3.0,0.05172413793103448,238.17655172413797,1732.923076923077,4800.0,0.0,0,0,0,13
Fixed-DYNAMIC,36,30035,-3.0425058311111113,13,92.0,86.0,0.9347826086956522,58.0,7.0,0.1206896551724138,297.9568571428572,1759.179487179487,8000.0,0.0,0,0,0,13
Fixed-DYNAMIC,37,30036,-2.5821099200000006,13,92.0,92.0,1.0,58.0,3.0,0.05172413793103448,238.24551724137933,1732.923076923077,4800.0,0.0,0,0,0,13
Fixed-DYNAMIC,38,30037,-2.389804657777778,13,92.0,89.0,0.967391304347826,58.0,3.0,0.05172413793103448,207.2964210526316,1719.7948717948718,3200.0,0.0,0,0,0,13
Fixed-DYNAMIC,39,30038,-2.3067034844444447,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,210.5903448275862,1719.7948717948718,3200.0,0.0,0,0,0,13
Fixed-DYNAMIC,40,30039,-2.471374311111111,13,92.0,89.0,0.967391304347826,58.0,4.0,0.06896551724137931,184.57992727272728,1706.6666666666667,1600.0,0.0,0,0,0,13
Fixed-DYNAMIC,41,30040,-2.9371899555555556,13,92.0,92.0,1.0,58.0,4.0,0.06896551724137931,267.71696551724136,1746.051282051282,6400.0,0.0,0,0,0,13
Fixed-DYNAMIC,42,30041,-3.4202442133333335,13,92.0,92.0,1.0,58.0,8.0,0.13793103448275862,386.69848275862074,1798.5641025641025,12800.0,0.0,0,0,0,13
Fixed-DYNAMIC,43,30042,-2.4674382755555557,13,92.0,89.0,0.967391304347826,58.0,4.0,0.06896551724137931,213.02214285714288,1719.7948717948718,3200.0,0.0,0,0,0,13
Fixed-DYNAMIC,44,30043,-2.508644942222223,13,92.0,92.0,1.0,58.0,3.0,0.05172413793103448,238.24551724137933,1732.923076923077,4800.0,0.0,0,0,0,13
Fixed-DYNAMIC,45,30044,-2.180718755555556,13,92.0,92.0,1.0,58.0,1.0,0.017241379310344827,181.04993103448277,1706.6666666666667,1600.0,0.0,0,0,0,13
Fixed-DYNAMIC,46,30045,-2.843767804444445,13,92.0,92.0,1.0,58.0,5.0,0.08620689655172414,298.36082758620694,1759.179487179487,8000.0,0.0,0,0,0,13
Fixed-DYNAMIC,47,30046,-2.9785228800000003,13,92.0,91.0,0.9891304347826086,58.0,6.0,0.10344827586206896,303.69866666666667,1759.179487179487,8000.0,0.0,0,0,0,13
Fixed-DYNAMIC,48,30047,-3.0170441244444444,13,92.0,86.0,0.9347826086956522,58.0,7.0,0.1206896551724138,301.1237142857143,1759.179487179487,8000.0,0.0,0,0,0,13
Fixed-DYNAMIC,49,30048,-2.8326190755555554,13,92.0,89.0,0.967391304347826,58.0,5.0,0.08620689655172414,268.8251228070176,1746.051282051282,6400.0,0.0,0,0,0,13
Fixed-DYNAMIC,50,30049,-2.631767662222223,13,92.0,89.0,0.967391304347826,58.0,4.0,0.06896551724137931,240.75494736842103,1732.923076923077,4800.0,0.0,0,0,0,13
Rule-Based,1,30000,-2.317594737777778,13,92.0,92.0,1.0,58.0,0.0,0.0,159.0118620689655,2100.5128205128203,0.0,0.0,0,0,4,9
Rule-Based,2,30001,-2.643926897777778,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,215.03503448275865,2126.769230769231,3200.0,0.0,0,0,4,9
Rule-Based,3,30002,-2.6579084800000006,13,92.0,88.0,0.9565217391304348,58.0,3.0,0.05172413793103448,181.02400000000003,2113.641025641026,1600.0,0.0,0,0,4,9
Rule-Based,4,30003,-2.6343469511111115,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,210.02317241379313,2126.769230769231,3200.0,0.0,0,0,4,9
Rule-Based,5,30004,-2.642232177777778,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,214.21517241379317,2126.769230769231,3200.0,0.0,0,0,4,9
Rule-Based,6,30005,-2.305600284444445,13,92.0,92.0,1.0,58.0,0.0,0.0,152.64386206896555,2100.5128205128203,0.0,0.0,0,0,4,9
Rule-Based,7,30006,-2.3877076444444447,13,92.0,91.0,0.9891304347826086,58.0,1.0,0.017241379310344827,153.36659649122808,2100.5128205128203,0.0,0.0,0,0,4,9
Rule-Based,8,30007,-2.6724543822222224,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,208.91972413793104,2126.769230769231,3200.0,0.0,0,0,4,9
Rule-Based,9,30008,-2.8032659911111115,13,92.0,92.0,1.0,58.0,3.0,0.05172413793103448,241.23420689655174,2139.897435897436,4800.0,0.0,0,0,4,9
Rule-Based,10,30009,-2.386737511111111,13,92.0,89.0,0.967391304347826,58.0,1.0,0.017241379310344827,152.856,2100.5128205128203,0.0,0.0,0,0,4,9
Rule-Based,11,30010,-2.634989937777778,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,210.0921379310345,2126.769230769231,3200.0,0.0,0,0,4,9
Rule-Based,12,30011,-2.3781444444444446,13,92.0,89.0,0.967391304347826,58.0,1.0,0.017241379310344827,148.33333333333334,2100.5128205128203,0.0,0.0,0,0,4,9
Rule-Based,13,30012,-2.3052593777777783,13,92.0,92.0,1.0,58.0,0.0,0.0,152.07668965517243,2100.5128205128203,0.0,0.0,0,0,4,9
Rule-Based,14,30013,-2.3085011911111115,13,92.0,92.0,1.0,58.0,0.0,0.0,154.03089655172417,2100.5128205128203,0.0,0.0,0,0,4,9
Rule-Based,15,30014,-2.3025777777777776,13,92.0,92.0,1.0,58.0,0.0,0.0,150.68965517241378,2100.5128205128203,0.0,0.0,0,0,4,9
Rule-Based,16,30015,-2.8825652266666673,13,92.0,92.0,1.0,58.0,3.0,0.05172413793103448,240.95062068965518,2139.897435897436,4800.0,0.0,0,0,4,9
Rule-Based,17,30016,-2.479968284444445,13,92.0,92.0,1.0,58.0,1.0,0.017241379310344827,187.4488275862069,2113.641025641026,1600.0,0.0,0,0,4,9
Rule-Based,18,30017,-2.915931875555556,13,92.0,92.0,1.0,58.0,3.0,0.05172413793103448,242.6212413793104,2139.897435897436,4800.0,0.0,0,0,4,9
Rule-Based,19,30018,-2.3152540444444445,13,92.0,92.0,1.0,58.0,0.0,0.0,158.192,2100.5128205128203,0.0,0.0,0,0,4,9
Rule-Based,20,30019,-2.8198062933333334,13,92.0,90.0,0.9782608695652174,58.0,4.0,0.06896551724137931,223.51285714285717,2126.769230769231,3200.0,0.0,0,0,4,9
Rule-Based,21,30020,-3.0125573333333335,13,92.0,88.0,0.9565217391304348,58.0,5.0,0.08620689655172414,219.58865454545455,2126.769230769231,3200.0,0.0,0,0,4,9
Rule-Based,22,30021,-2.4737487644444447,13,92.0,92.0,1.0,58.0,1.0,0.017241379310344827,183.35668965517246,2113.641025641026,1600.0,0.0,0,0,4,9
Rule-Based,23,30022,-2.421670488888889,13,92.0,91.0,0.9891304347826086,58.0,1.0,0.017241379310344827,159.8777543859649,2100.5128205128203,0.0,0.0,0,0,4,9
Rule-Based,24,30023,-2.965286684444445,13,92.0,92.0,1.0,58.0,4.0,0.06896551724137931,268.82041379310346,2153.025641025641,6400.0,0.0,0,0,4,9
Rule-Based,25,30024,-2.520135235555556,13,92.0,92.0,1.0,58.0,1.0,0.017241379310344827,186.62896551724137,2113.641025641026,1600.0,0.0,0,0,4,9
Rule-Based,26,30025,-2.3073069511111113,13,92.0,92.0,1.0,58.0,0.0,0.0,153.7473103448276,2100.5128205128203,0.0,0.0,0,0,4,9
Rule-Based,27,30026,-2.4747027911111115,13,92.0,92.0,1.0,58.0,1.0,0.017241379310344827,184.3911724137931,2113.641025641026,1600.0,0.0,0,0,4,9
Rule-Based,28,30027,-2.4765430044444448,13,92.0,92.0,1.0,58.0,1.0,0.017241379310344827,184.6747586206897,2113.641025641026,1600.0,0.0,0,0,4,9
Rule-Based,29,30028,-2.6821081422222224,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,214.46786206896556,2126.769230769231,3200.0,0.0,0,0,4,9
Rule-Based,30,30029,-2.469535004444445,13,92.0,92.0,1.0,58.0,1.0,0.017241379310344827,181.04993103448277,2113.641025641026,1600.0,0.0,0,0,4,9
Rule-Based,31,30030,-2.3090375111111117,13,92.0,92.0,1.0,58.0,0.0,0.0,154.03089655172417,2100.5128205128203,0.0,0.0,0,0,4,9
Rule-Based,32,30031,-2.3103294577777778,13,92.0,92.0,1.0,58.0,0.0,0.0,155.70151724137932,2100.5128205128203,0.0,0.0,0,0,4,9
Rule-Based,33,30032,-2.7614720355555558,13,92.0,91.0,0.9891304347826086,58.0,3.0,0.05172413793103448,214.60673684210528,2126.769230769231,3200.0,0.0,0,0,4,9
Rule-Based,34,30033,-2.641422577777778,13,92.0,88.0,0.9565217391304348,58.0,3.0,0.05172413793103448,182.16685714285717,2113.641025641026,1600.0,0.0,0,0,4,9
Rule-Based,35,30034,-2.3111827911111114,13,92.0,92.0,1.0,58.0,0.0,0.0,155.41793103448276,2100.5128205128203,0.0,0.0,0,0,4,9
Rule-Based,36,30035,-2.662561386666667,13,92.0,86.0,0.9347826086956522,58.0,3.0,0.05172413793103448,183.67114285714288,2113.641025641026,1600.0,0.0,0,0,4,9
Rule-Based,37,30036,-2.5859432533333337,13,92.0,92.0,1.0,58.0,1.0,0.017241379310344827,183.07310344827584,2113.641025641026,1600.0,0.0,0,0,4,9
Rule-Based,38,30037,-2.3829713244444446,13,92.0,89.0,0.967391304347826,58.0,1.0,0.017241379310344827,151.1560701754386,2100.5128205128203,0.0,0.0,0,0,4,9
Rule-Based,39,30038,-2.310536817777778,13,92.0,92.0,1.0,58.0,0.0,0.0,155.41793103448276,2100.5128205128203,0.0,0.0,0,0,4,9
Rule-Based,40,30039,-2.597207644444445,13,92.0,89.0,0.967391304347826,58.0,3.0,0.05172413793103448,155.48901818181818,2100.5128205128203,0.0,0.0,0,0,4,9
Rule-Based,41,30040,-2.8596899555555555,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,212.5445517241379,2126.769230769231,3200.0,0.0,0,0,4,9
Rule-Based,42,30041,-2.8561331022222225,13,92.0,92.0,1.0,58.0,3.0,0.05172413793103448,248.76744827586205,2139.897435897436,4800.0,0.0,0,0,4,9
Rule-Based,43,30042,-2.4712716088888893,13,92.0,89.0,0.967391304347826,58.0,2.0,0.034482758620689655,155.87928571428574,2100.5128205128203,0.0,0.0,0,0,4,9
Rule-Based,44,30043,-2.635867164444445,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,210.65931034482762,2126.769230769231,3200.0,0.0,0,0,4,9
Rule-Based,45,30044,-2.307940977777778,13,92.0,92.0,1.0,58.0,0.0,0.0,153.46372413793105,2100.5128205128203,0.0,0.0,0,0,4,9
Rule-Based,46,30045,-2.644267804444445,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,215.60220689655176,2126.769230769231,3200.0,0.0,0,0,4,9
Rule-Based,47,30046,-2.943078435555556,13,92.0,91.0,0.9891304347826086,58.0,4.0,0.06896551724137931,247.55831578947368,2139.897435897436,4800.0,0.0,0,0,4,9
Rule-Based,48,30047,-2.9815996800000004,13,92.0,86.0,0.9347826086956522,58.0,5.0,0.08620689655172414,243.98085714285716,2139.897435897436,4800.0,0.0,0,0,4,9
Rule-Based,49,30048,-2.778007964444445,13,92.0,89.0,0.967391304347826,58.0,3.0,0.05172413793103448,212.6847719298246,2126.769230769231,3200.0,0.0,0,0,4,9
Rule-Based,50,30049,-2.392989884444445,13,92.0,89.0,0.967391304347826,58.0,1.0,0.017241379310344827,156.54442105263158,2100.5128205128203,0.0,0.0,0,0,4,9
Double-DQN,1,30000,-2.4277614044444453,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,214.184275862069,1851.076923076923,3200.0,0.0,0,8,2,3
Double-DQN,2,30001,-2.9574268977777782,13,92.0,92.0,1.0,58.0,5.0,0.08620689655172414,297.7936551724138,1890.4615384615386,8000.0,0.0,0,7,2,4
Double-DQN,3,30002,-2.402075146666667,13,92.0,88.0,0.9565217391304348,58.0,3.0,0.05172413793103448,181.02400000000003,1837.948717948718,1600.0,0.0,0,8,2,3
Double-DQN,4,30003,-2.541180284444445,13,92.0,92.0,1.0,58.0,3.0,0.05172413793103448,237.60937931034485,1864.2051282051282,4800.0,0.0,0,7,2,4
Double-DQN,5,30004,-2.448898844444445,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,214.21517241379317,1916.7179487179487,3200.0,0.0,0,8,3,2
Double-DQN,6,30005,-2.212433617777778,13,92.0,92.0,1.0,58.0,1.0,0.017241379310344827,180.23006896551726,1837.948717948718,1600.0,0.0,0,7,2,4
Double-DQN,7,30006,-2.3352076444444445,13,92.0,91.0,0.9891304347826086,58.0,2.0,0.034482758620689655,181.43677192982457,1837.948717948718,1600.0,0.0,0,8,2,3
Double-DQN,8,30007,-2.4166210488888895,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,208.91972413793104,1851.076923076923,3200.0,0.0,0,7,2,4
Double-DQN,9,30008,-2.913432657777778,13,92.0,92.0,1.0,58.0,5.0,0.08620689655172414,296.40662068965514,1890.4615384615386,8000.0,0.0,0,7,2,4
Double-DQN,10,30009,-2.1309041777777784,13,92.0,89.0,0.967391304347826,58.0,1.0,0.017241379310344827,152.856,1824.820512820513,0.0,0.0,0,8,2,3
Double-DQN,11,30010,-2.3791566044444448,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,210.0921379310345,1851.076923076923,3200.0,0.0,0,7,2,4
Double-DQN,12,30011,-2.1223111111111113,13,92.0,89.0,0.967391304347826,58.0,1.0,0.017241379310344827,148.33333333333334,1824.820512820513,0.0,0.0,0,8,2,3
Double-DQN,13,30012,-2.0494260444444445,13,92.0,92.0,1.0,58.0,0.0,0.0,152.07668965517243,1824.820512820513,0.0,0.0,0,7,2,4
Double-DQN,14,30013,-2.2153345244444447,13,92.0,92.0,1.0,58.0,1.0,0.017241379310344827,181.61710344827588,1837.948717948718,1600.0,0.0,0,7,2,4
Double-DQN,15,30014,-2.0467444444444443,13,92.0,92.0,1.0,58.0,0.0,0.0,150.68965517241378,1824.820512820513,0.0,0.0,0,7,2,4
Double-DQN,16,30015,-2.991343004444445,13,92.0,92.0,1.0,58.0,5.0,0.08620689655172414,296.12303448275867,1890.4615384615386,8000.0,0.0,0,7,2,4
Double-DQN,17,30016,-2.752801617777778,13,92.0,92.0,1.0,58.0,4.0,0.06896551724137931,270.2074482758621,1877.3333333333333,6400.0,0.0,0,8,2,3
Double-DQN,18,30017,-3.0260985422222224,13,92.0,92.0,1.0,58.0,5.0,0.08620689655172414,297.7936551724138,1890.4615384615386,8000.0,0.0,0,7,2,4
Double-DQN,19,30018,-2.2613651555555556,13,92.0,92.0,1.0,58.0,1.0,0.017241379310344827,185.77820689655172,1837.948717948718,1600.0,0.0,0,8,2,3
Double-DQN,20,30019,-3.3039729600000003,13,92.0,90.0,0.9782608695652174,58.0,7.0,0.1206896551724138,309.2271428571429,1890.4615384615386,8000.0,0.0,0,8,2,3
Double-DQN,21,30020,-3.1633906666666674,13,92.0,88.0,0.9565217391304348,58.0,7.0,0.1206896551724138,277.7704727272727,1877.3333333333333,6400.0,0.0,0,7,2,4
Double-DQN,22,30021,-2.5839154311111114,13,92.0,92.0,1.0,58.0,3.0,0.05172413793103448,238.5291034482759,1864.2051282051282,4800.0,0.0,0,7,2,4
Double-DQN,23,30022,-2.996059377777778,13,92.0,91.0,0.9891304347826086,58.0,6.0,0.10344827586206896,300.22863157894744,1759.179487179487,8000.0,0.0,0,9,1,3
Double-DQN,24,30023,-2.934620017777778,13,92.0,92.0,1.0,58.0,5.0,0.08620689655172414,296.4066206896552,1956.1025641025642,8000.0,0.0,0,7,3,3
Double-DQN,25,30024,-2.6303019022222225,13,92.0,92.0,1.0,58.0,3.0,0.05172413793103448,241.80137931034483,1864.2051282051282,4800.0,0.0,0,7,2,4
Double-DQN,26,30025,-2.051473617777778,13,92.0,92.0,1.0,58.0,0.0,0.0,153.7473103448276,1824.820512820513,0.0,0.0,0,8,2,3
Double-DQN,27,30026,-2.7068694577777785,13,92.0,92.0,1.0,58.0,4.0,0.06896551724137931,267.1497931034483,1877.3333333333333,6400.0,0.0,0,7,2,4
Double-DQN,28,30027,-2.4458763377777784,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,212.26096551724143,1916.7179487179487,3200.0,0.0,0,7,3,3
Double-DQN,29,30028,-2.8315525866666666,13,92.0,92.0,1.0,58.0,4.0,0.06896551724137931,269.640275862069,1877.3333333333333,6400.0,0.0,0,8,2,3
Double-DQN,30,30029,-2.3763683377777785,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,208.63613793103448,1851.076923076923,3200.0,0.0,0,7,2,4
Double-DQN,31,30030,-2.2565375111111114,13,92.0,92.0,1.0,58.0,1.0,0.017241379310344827,181.61710344827588,1837.948717948718,1600.0,0.0,0,7,2,4
Double-DQN,32,30031,-2.0544961244444444,13,92.0,92.0,1.0,58.0,0.0,0.0,155.70151724137932,1824.820512820513,0.0,0.0,0,8,2,3
Double-DQN,33,30032,-2.568138702222223,13,92.0,91.0,0.9891304347826086,58.0,3.0,0.05172413793103448,214.60673684210528,1916.7179487179487,3200.0,0.0,0,7,3,3
Double-DQN,34,30033,-2.385589244444445,13,92.0,88.0,0.9565217391304348,58.0,3.0,0.05172413793103448,182.16685714285717,1837.948717948718,1600.0,0.0,0,8,2,3
Double-DQN,35,30034,-2.055349457777778,13,92.0,92.0,1.0,58.0,0.0,0.0,155.41793103448276,1824.820512820513,0.0,0.0,0,8,2,3
Double-DQN,36,30035,-2.469228053333334,13,92.0,86.0,0.9347826086956522,58.0,3.0,0.05172413793103448,183.67114285714288,1903.5897435897436,1600.0,0.0,0,8,3,2
Double-DQN,37,30036,-2.655443253333334,13,92.0,92.0,1.0,58.0,3.0,0.05172413793103448,238.24551724137933,1864.2051282051282,4800.0,0.0,0,7,2,4
Double-DQN,38,30037,-2.289804657777778,13,92.0,89.0,0.967391304347826,58.0,2.0,0.034482758620689655,179.2262456140351,1837.948717948718,1600.0,0.0,0,8,2,3
Double-DQN,39,30038,-2.054703484444445,13,92.0,92.0,1.0,58.0,0.0,0.0,155.41793103448276,1824.820512820513,0.0,0.0,0,8,2,3
Double-DQN,40,30039,-2.5447076444444447,13,92.0,89.0,0.967391304347826,58.0,4.0,0.06896551724137931,184.57992727272728,1837.948717948718,1600.0,0.0,0,8,2,3
Double-DQN,41,30040,-3.010523288888889,13,92.0,92.0,1.0,58.0,4.0,0.06896551724137931,267.71696551724136,1877.3333333333333,6400.0,0.0,0,7,2,4
Double-DQN,42,30041,-2.966299768888889,13,92.0,92.0,1.0,58.0,5.0,0.08620689655172414,303.9398620689655,1890.4615384615386,8000.0,0.0,0,8,2,3
Double-DQN,43,30042,-2.3781049422222225,13,92.0,89.0,0.967391304347826,58.0,3.0,0.05172413793103448,184.45071428571433,1837.948717948718,1600.0,0.0,0,8,2,3
Double-DQN,44,30043,-2.3800338311111116,13,92.0,92.0,1.0,58.0,2.0,0.034482758620689655,210.65931034482762,1851.076923076923,3200.0,0.0,0,7,2,4
Double-DQN,45,30044,-2.0521076444444444,13,92.0,92.0,1.0,58.0,0.0,0.0,153.46372413793105,1824.820512820513,0.0,0.0,0,7,2,4
Double-DQN,46,30045,-2.5917678044444448,13,92.0,92.0,1.0,58.0,3.0,0.05172413793103448,243.18841379310348,1864.2051282051282,4800.0,0.0,0,8,2,3
Double-DQN,47,30046,-2.849911768888889,13,92.0,91.0,0.9891304347826086,58.0,5.0,0.08620689655172414,275.6284912280702,1877.3333333333333,6400.0,0.0,0,7,2,4
Double-DQN,48,30047,-3.0277107911111116,13,92.0,86.0,0.9347826086956522,58.0,6.0,0.10344827586206896,272.55228571428574,1942.974358974359,6400.0,0.0,0,7,3,3
Double-DQN,49,30048,-2.747341297777778,13,92.0,89.0,0.967391304347826,58.0,4.0,0.06896551724137931,240.75494736842109,1929.8461538461538,4800.0,0.0,0,7,3,3
Double-DQN,50,30049,-2.503156551111111,13,92.0,89.0,0.967391304347826,58.0,3.0,0.05172413793103448,212.68477192982454,1851.076923076923,3200.0,0.0,0,8,2,3
